Sat.A1Gregorian            Sat.EarthMJ2000Eq.X       Sat.EarthMJ2000Eq.Y       Sat.EarthMJ2000Eq.Z       Sat.EarthMJ2000Eq.VX      Sat.EarthMJ2000Eq.VY      Sat.EarthMJ2000Eq.VZ      
01 Jan 2000 13:54:00.034   2503.251711787329         4538.476738645878         4538.47673864588          -7.051159159716488        2.092867204304655         2.092867204304655         
01 Jan 2000 13:55:00.034   2075.00934569932          4654.019076923964         4654.019076923966         -7.21823745168047         1.757428418422256         1.757428418422256         
01 Jan 2000 13:56:00.034   1637.709240272156         4749.24998190895          4749.249981908952         -7.353026880261041        1.416083097102301         1.416083097102301         
01 Jan 2000 13:57:00.034   1193.297371933554         4823.862474773408         4823.86247477341          -7.455265885222826        1.070410272767767         1.070410272767767         
01 Jan 2000 13:58:00.034   743.7306730471312         4877.643982243118         4877.643982243119         -7.524849946874847        0.7219764163289939        0.7219764163289937        
01 Jan 2000 13:59:00.034   290.9677762093804         4910.475346773161         4910.475346773163         -7.561825902118659        0.3723276784063108        0.3723276784063105        
01 Jan 2000 14:00:00.034   -163.0398791132679        4922.329391656931         4922.329391656933         -7.566385574231321        0.02298281588832583       0.02298281588832547       
01 Jan 2000 14:01:00.034   -616.356540678413         4913.269082651651         4913.269082651653         -7.538858857112921        -0.3245731830060168       -0.3245731830060172       
01 Jan 2000 14:02:00.034   -1067.070209632893        4883.445328096845         4883.445328096846         -7.479706388526303        -0.668894775005126        -0.6688947750051265       
01 Jan 2000 14:03:00.034   -1513.300257922761        4833.094459157444         4833.094459157446         -7.38951193860933         -1.008580850796274        -1.008580850796275        
01 Jan 2000 14:04:00.034   -1953.204583410174        4762.535430831816         4762.535430831818         -7.268974630107135        -1.342279058159991        -1.342279058159992        
01 Jan 2000 14:05:00.034   -2384.986295821518        4672.166782821576         4672.166782821578         -7.118901095792407        -1.668689489021247        -1.668689489021248        
01 Jan 2000 14:06:00.034   -2806.899932630303        4562.463397359696         4562.463397359697         -6.940197666822212        -1.986567767042876        -1.986567767042877        
01 Jan 2000 14:07:00.034   -3217.257209241478        4433.973088729042         4433.973088729043         -6.733862673684416        -2.29472757770409         -2.294727577704092        
01 Jan 2000 14:08:00.034   -3614.432312377946        4287.313056563165         4287.313056563166         -6.500978929232396        -2.592042686702276        -2.592042686702277        
01 Jan 2000 14:09:00.034   -3996.86674937996         4123.166232187021         4123.166232187023         -6.242706451360183        -2.877448495105633        -2.877448495105635        
01 Jan 2000 14:10:00.034   -4363.073769232954        3942.277544301658         3942.277544301659         -5.960275471347955        -3.149943181099524        -3.149943181099526        
01 Jan 2000 14:11:00.034   -4711.642373569981        3745.450127310049         3745.45012731005          -5.654979762977918        -3.408588478550835        -3.408588478550837        
01 Jan 2000 14:12:00.034   -5041.240937690646        3533.54149257905          3533.541492579051         -5.328170317306201        -3.652510142104673        -3.652510142104675        
01 Jan 2000 14:13:00.034   -5350.620462844971        3307.459679983971         3307.459679983972         -4.981249378559755        -3.880898147265614        -3.880898147265615        
01 Jan 2000 14:14:00.034   -5638.617481697282        3068.159404228851         3068.159404228852         -4.615664848055603        -4.093006672033816        -4.093006672033818        
01 Jan 2000 14:15:00.034   -5904.156639063492        2816.638207710459         2816.63820771046          -4.232905055329909        -4.288153904286774        -4.288153904286776        
01 Jan 2000 14:16:00.034   -6146.252969756489        2553.932629123939         2553.932629123939         -3.834493888808821        -4.465721716330318        -4.46572171633032         
01 Jan 2000 14:17:00.034   -6364.013894729375        2281.114394613098         2281.114394613099         -3.421986272325116        -4.625155244984354        -4.625155244984356        
