time		x_position		y_position		z_position		x_velocity		y_velocity		z_velocity
12295979.597959796 -115056740.98616308 95922741.06782155 0.0 -19.0682261655879 -22.84962581385657 0.0
12308590.859085908 -115296853.76463176 95634277.51511498 0.0 -19.010860549057494 -22.89732980779838 0.0
12321202.12021202 -115536242.33828335 95345213.2625419 0.0 -18.953375726678193 -22.944889808107988 0.0
12333813.381338134 -115774905.20605922 95055550.12791851 0.0 -18.895772059753213 -22.99230551759571 0.0
12346424.642464248 -116012840.87146191 94765289.93280329 0.0 -18.838049910323235 -23.039576639977742 0.0
12359035.90359036 -116250047.84256437 94474434.50248541 0.0 -18.78020964116413 -23.086702879877976 0.0
12371647.164716473 -116486524.63201922 94182985.6659735 0.0 -18.7222516157847 -23.13368394282979 0.0
12384258.425842585 -116722269.75706802 93890945.25598393 0.0 -18.66417619842438 -23.18051953527786 0.0
12396869.686968697 -116957281.73955043 93598315.10892949 0.0 -18.605983754050975 -23.227209364579963 0.0
12409480.94809481 -117191559.1059134 93305097.06490774 0.0 -18.547674648358388 -23.273753139008747 0.0
12422092.209220922 -117425100.38722031 93011292.96768956 0.0 -18.48924924776429 -23.320150567753533 0.0
12434703.470347036 -117657904.11916007 92716904.66470751 0.0 -18.43070791940785 -23.366401360922087 0.0
12447314.731473148 -117889968.84205621 92421934.00704423 0.0 -18.372051031147464 -23.412505229542386 0.0
12459925.99259926 -118121293.10087597 92126382.84942085 0.0 -18.31327895155839 -23.458461885564404 0.0
12472537.253725372 -118351875.44523929 91830253.05018543 0.0 -18.2543920499305 -23.504271041861852 0.0
12485148.514851484 -118581714.42942776 91533546.47130114 0.0 -18.195390696265942 -23.549932412233947 0.0
12497759.775977597 -118810808.61239374 91236264.97833464 0.0 -18.136275261276815 -23.59544571140716 0.0
12510371.03710371 -119039156.55776912 90938410.44044448 0.0 -18.07704611638289 -23.64081065503695 0.0
12522982.298229823 -119266756.83387434 90639984.73036923 0.0 -18.017703633709225 -23.686026959709523 0.0
12535593.559355935 -119493608.01372726 90340989.7244158 0.0 -17.95824818608391 -23.731094342943532 0.0
12548204.820482047 -119719708.67505197 90041427.30244762 0.0 -17.89868014703567 -23.776012523191845 0.0
12560816.08160816 -119945057.40028763 89741299.34787296 0.0 -17.838999890791573 -23.820781219843237 0.0
12573427.342734275 -120169652.77659728 89440607.74763298 0.0 -17.77920779227467 -23.8654001532241 0.0
12586038.603860388 -120393493.3958766 89139354.39218996 0.0 -17.719304227101645 -23.909869044600185 0.0
12598649.8649865 -120616577.85476258 88837541.1755155 0.0 -17.659289571580494 -23.954187616178267 0.0
12611261.126112612 -120838904.75464237 88535169.99507849 0.0 -17.59916420270815 -23.998355591107877 0.0
12623872.387238724 -121060472.70166174 88232242.75183338 0.0 -17.53892849816812 -24.042372693482964 0.0
12636483.648364836 -121281280.30673394 87928761.35020809 0.0 -17.478582836328147 -24.086238648343606 0.0
12649094.90949095 -121501326.18554816 87624727.69809224 0.0 -17.41812759623783 -24.129953181677664 0.0
12661706.170617063 -121720608.95857821 87320143.70682509 0.0 -17.357563157626263 -24.17351602042249 0.0
12674317.431743175 -121939127.251091 87015011.29118353 0.0 -17.296889900899668 -24.216926892466557 0.0
12686928.692869287 -122156879.69315511 86709332.36937015 0.0 -17.236108207138987 -24.260185526651146 0.0
12699539.9539954 -122373864.91964929 86403108.86300112 0.0 -17.17521845809754 -24.303291652772003 0.0
12712151.215121511 -122590081.5702709 86096342.6970943 0.0 -17.114221036198625 -24.346245001580982 0.0
12724762.476247625 -122805528.28954433 85789035.80005698 0.0 -17.053116324533125 -24.389045304787675 0.0
12737373.737373738 -123020203.72682945 85481190.10367392 0.0 -16.99190470685712 -24.43169229506109 0.0
12749984.99849985 -123234106.53632995 85172807.54309519 0.0 -16.930586567589483 -24.474185706031243 0.0
12762596.259625962 -123447235.37710172 84863890.05682407 0.0 -16.8691622918095 -24.516525272290806 0.0
12775207.520752074 -123659588.91306108 84554439.58670485 0.0 -16.807632265254437 -24.558710729396726 0.0
12787818.781878186 -123871165.81299318 84244458.07791074 0.0 -16.74599687431716 -24.60074181387184 0.0
12800430.043004302 -124081964.75056013 83933947.47893159 0.0 -16.6842565060437 -24.642618263206465 0.0
12813041.304130415 -124291984.40430938 83622909.74156176 0.0 -16.62241154813085 -24.68433981586004 0.0
12825652.565256527 -124501223.4576817 83311346.8208878 0.0 -16.560462388923742 -24.725906211262682 0.0
12838263.826382639 -124709680.59901956 82999260.67527625 0.0 -16.498409417413423 -24.767317189816797 0.0
12850875.087508751 -124917354.5215751 82686653.26636139 0.0 -16.43625302323443 -24.80857249289867 0.0
12863486.348634865 -125124243.92351827 82373526.55903293 0.0 -16.37399359666235 -24.849671862860035 0.0
12876097.609760977 -125330347.50794497 82059882.52142367 0.0 -16.311631528611386 -24.89061504302964 0.0
12888708.87088709 -125535663.98288502 81745723.12489715 0.0 -16.24916721063195 -24.931401777714832 0.0
12901320.132013202 -125740192.06131017 81431050.34403546 0.0 -16.186601034908158 -24.972031812203102 0.0
12913931.393139314 -125943930.4611421 81115866.1566266 0.0 -16.12393339425545 -25.012504892763648 0.0
12926542.654265426 -126146877.90526032 80800172.54365231 0.0 -16.061164682118083 -25.052820766648924 0.0
12939153.915391538 -126349033.1215102 80483971.48927562 0.0 -15.998295292566729 -25.092979182096176 0.0
12951765.176517652 -126550394.84271067 80167264.98082832 0.0 -15.935325620295972 -25.132979888328975 0.0
12964376.437643765 -126750961.80666229 79850055.0087986 0.0 -15.872256060621877 -25.172822635558774 0.0
12976987.698769877 -126950732.75615488 79532343.5668186 0.0 -15.80908700947951 -25.212507174986392 0.0
12989598.959895989 -127149706.43897541 79214132.65165183 0.0 -15.745818863420475 -25.252033258803564 0.0
13002210.221022101 -127347881.60791576 78895424.26318075 0.0 -15.68245201961044 -25.29140064019444 0.0
13014821.482148213 -127545257.0207804 78576220.40439421 0.0 -15.618986875826668 -25.330609073337087 0.0
13027432.743274327 -127741831.44039413 78256523.0813749 0.0 -15.555423830455526 -25.369658313404997 0.0
13040044.004400441 -127937603.63460974 77936334.30328682 0.0 -15.491763282490012 -25.408548116568586 0.0
13052655.265526554 -128132572.37631564 77615656.08236264 0.0 -15.42800563152726 -25.447278239996656 0.0
13065266.526652666 -128326736.44344345 77294490.43389118 0.0 -15.364151277766053 -25.4858484418579 0.0
13077877.787778778 -128520094.61897555 76972839.37620467 0.0 -15.300200622004335 -25.524258481322377 0.0
13090489.048904892 -128712645.69095273 76650704.93066625 0.0 -15.236154065636706 -25.562508118562963 0.0
13103100.310031004 -128904388.45248154 76328089.12165727 0.0 -15.172012010651926 -25.60059711475683 0.0
13115711.571157116 -129095321.7017419 76004993.97656453 0.0 -15.10777485963041 -25.6385252320869 0.0
13128322.832283229 -129285444.24199447 75681421.52576767 0.0 -15.043443015741714 -25.676292233743283 0.0
13140934.09340934 -129474754.88158812 75357373.80262649 0.0 -14.979016882742034 -25.71389788392474 0.0
13153545.354535453 -129663252.43396723 75032852.84346816 0.0 -14.914496864971682 -25.751341947840096 0.0
13166156.615661567 -129850935.71767914 74707860.68757442 0.0 -14.849883367352575 -25.788624191709708 0.0
13178767.87678768 -130037803.55638139 74382399.37716894 0.0 -14.785176795385714 -25.82574438276685 0.0
13191379.137913791 -130223854.77884905 74056470.95740448 0.0 -14.720377555148644 -25.862702289259165 0.0
13203990.399039904 -130409088.21898195 73730077.47635008 0.0 -14.655486053292949 -25.89949768045005 0.0
13216601.660166016 -130593502.71581195 73403220.98497823 0.0 -14.5905026970417 -25.93613032662009 0.0
13229212.921292128 -130777097.11351004 73075903.53715204 0.0 -14.525427894186935 -25.972599999068443 0.0
13241824.182418242 -130959870.26139362 72748127.18961243 0.0 -14.460262053087103 -26.008906470114223 0.0
13254435.443544354 -131141821.01393348 72419894.00196521 0.0 -14.395005582664542 -26.04504951309792 0.0
13267046.704670468 -131322948.23076108 72091206.03666821 0.0 -14.329658892402922 -26.081028902382744 0.0
13279657.96579658 -131503250.77667546 71762065.35901836 0.0 -14.264222392344696 -26.116844413356027 0.0
13292269.226922693 -131682727.52165028 71432474.03713876 0.0 -14.198696493088557 -26.15249582243059 0.0
13304880.488048807 -131861377.34084095 71102434.14196579 0.0 -14.133081605786868 -26.18798290704609 0.0
13317491.749174919 -132039199.11459145 70771947.74723607 0.0 -14.067378142143122 -26.22330544567039 0.0
13330103.010301031 -132216191.72844133 70441016.9294736 0.0 -14.001586514409365 -26.2584632178009 0.0
13342714.271427143 -132392354.0731326 70109643.76797658 0.0 -13.935707135383636 -26.293456003965925 0.0
13355325.532553256 -132567685.04461661 69777830.34480464 0.0 -13.86974041840741 -26.32828358572601 0.0
13367936.793679368 -132742183.5440609 69445578.74476562 0.0 -13.803686777363003 -26.36294574567526 0.0
13380548.05480548 -132915848.47785594 69112891.05540264 0.0 -13.737546626671026 -26.39744226744266 0.0
13393159.315931594 -133088678.75762202 68779769.36698093 0.0 -13.671320381287778 -26.431772935693406 0.0
13405770.577057706 -133260673.30021584 68446215.7724749 0.0 -13.605008456702693 -26.465937536130223 0.0
13418381.838183818 -133431831.02773732 68112232.36755492 0.0 -13.538611268935737 -26.49993585549464 0.0
13430993.09930993 -133602150.86753626 67777821.25057429 0.0 -13.472129234534826 -26.53376768156832 0.0
13443604.360436043 -133771631.75221896 67442984.52255608 0.0 -13.405562770573242 -26.56743280317435 0.0
13456215.621562155 -133940272.61965485 67107724.28717997 0.0 -13.338912294647029 -26.6009310101785 0.0
13468826.882688269 -134108072.41298303 66772042.65076915 0.0 -13.272178224872409 -26.634262093490523 0.0
13481438.143814381 -134275030.0806189 66435941.72227708 0.0 -13.20536097988317 -26.667425845065445 0.0
13494049.404940493 -134441144.5762605 66099423.613274366 0.0 -13.138460978828078 -26.7004220579048 0.0
13506660.666066607 -134606414.8588952 65762490.437935494 0.0 -13.071478641368254 -26.733250526057898 0.0
13519271.92719272 -134770839.89280605 65425144.31302564 0.0 -13.004414387674581 -26.76591104462311 0.0
13531883.188318834 -134934418.64757806 65087387.35788743 0.0 -12.937268638425083 -26.798403409749067 0.0
13544494.449444946 -135097150.09810486 64749221.69442767 0.0 -12.870041814802319 -26.830727418635934 0.0
13557105.710571058 -135259033.22459477 64410649.44710411 0.0 -12.802734338490755 -26.86288286953665 0.0
13569716.97169717 -135420067.0125773 64071672.74291215 0.0 -12.735346631674151 -26.894869561758128 0.0
13582328.232823282 -135580250.45290935 63732293.71137149 0.0 -12.66787911703294 -26.926687295662493 0.0
13594939.493949395 -135739582.54178146 63392514.4845129 0.0 -12.600332217741592 -26.9583358726683 0.0
13607550.755075509 -135898062.28072405 63052337.19686481 0.0 -12.532706357465996 -26.98981509525175 0.0
13620162.01620162 -136055688.6766136 62711763.985440016 0.0 -12.465001960360814 -27.02112476694786 0.0
13632773.277327733 -136212460.7416787 62370796.9897223 0.0 -12.397219451066869 -27.052264692351702 0.0
13645384.538453845 -136368377.49350637 62029438.35165305 0.0 -12.329359254708477 -27.083234677119567 0.0
13657995.799579958 -136523437.95504797 61687690.21561787 0.0 -12.261421796890835 -27.11403452797014 0.0
13670607.06070607 -136677641.1546252 61345554.728433214 0.0 -12.193407503697353 -27.144664052685705 0.0
13683218.321832184 -136830986.1259364 61003034.03933288 0.0 -12.125316801687037 -27.175123060113297 0.0
13695829.582958296 -136983471.90806216 60660130.299954675 0.0 -12.057150117891807 -27.205411360165854 0.0
13708440.844084408 -137135097.54547155 60316845.664326884 0.0 -11.988907879813864 -27.23552876382341 0.0
13721052.10521052 -137285862.08802795 59973182.288854845 0.0 -11.920590515423036 -27.265475083134206 0.0
13733663.366336633 -137435764.59099483 59629142.33230748 0.0 -11.85219845315412 -27.295250131215855 0.0
13746274.627462748 -137584804.11504176 59284727.95580375 0.0 -11.783732121904212 -27.32485372225648 0.0
13758885.88858886 -137732979.72625005 58939941.32279921 0.0 -11.715191951030052 -27.354285671515843 0.0
13771497.149714973 -137880290.49611878 58594784.59907246 0.0 -11.646578370345363 -27.383545795326445 0.0
13784108.410841085 -138026735.5015702 58249259.95271159 0.0 -11.577891810118171 -27.41263391109469 0.0
13796719.671967197 -138172313.8249558 57903369.55410065 0.0 -11.509132701068147 -27.441549837301963 0.0
13809330.93309331 -138317024.5540617 57557115.575906105 0.0 -11.440301474363922 -27.47029339350573 0.0
13821942.194219422 -138460866.7821145 57210500.19306322 0.0 -11.37139856162042 -27.498864400340672 0.0
13834553.455345536 -138603839.60778674 56863525.582762495 0.0 -11.302424394896175 -27.527262679519733 0.0
13847164.716471648 -138745942.13520265 56516193.92443603 0.0 -11.233379406690645 -27.555488053835226 0.0
13859775.97759776 -138887173.4739434 56168507.39974395 0.0 -11.164264029941542 -27.583540347159925 0.0
13872387.238723872 -139027532.7390531 55820468.192560725 0.0 -11.095078698022128 -27.611419384448094 0.0
13884998.499849984 -139167019.05104363 55472078.48896156 0.0 -11.025823844738541 -27.639124991736605 0.0
13897609.760976097 -139305631.53590068 55123340.47720874 0.0 -10.956499904327094 -27.66665699614595 0.0
13910221.02210221 -139443369.32508883 54774256.3477379 0.0 -10.887107311451585 -27.694015225881333 0.0
13922832.283228323 -139580231.55555695 54424828.29314441 0.0 -10.8176465012006 -27.72119951023367 0.0
13935443.544354435 -139716217.36974365 54075058.508169636 0.0 -10.748117909084806 -27.74820967958067 0.0
13948054.805480547 -139851325.9155825 53724949.18968723 0.0 -10.678521971034268 -27.77504556538784 0.0
13960666.06660666 -139985556.34650734 53374502.53668943 0.0 -10.608859123395725 -27.801707000209525 0.0
13973277.327732775 -140118907.8214575 53023720.75027328 0.0 -10.539129802929894 -27.82819381768991 0.0
13985888.588858888 -140251379.50488305 52672606.033626914 0.0 -10.469334446808762 -27.854505852564046 0.0
13998499.849985 -140382970.56674984 52321160.5920158 0.0 -10.399473492612868 -27.88064294065886 0.0
14011111.111111112 -140513680.1825448 51969386.632768914 0.0 -10.329547378328593 -27.90660491889412 0.0
14023722.372237224 -140643507.53328094 51617286.36526499 0.0 -10.259556542345445 -27.932391625283483 0.0
14036333.633363336 -140772451.8055024 51264862.00091873 0.0 -10.189501423453342 -27.95800289893542 0.0
14048944.89448945 -140900512.19128963 50912115.75316695 0.0 -10.11938246083988 -27.98343858005423 0.0
14061556.155615563 -141027687.8882642 50559049.83745481 0.0 -10.049200094087626 -28.00869850994101 0.0
14074167.416741675 -141153978.09959388 50205666.471221894 0.0 -9.978954763171384 -28.033782530994607 0.0
14086778.677867787 -141279382.03399748 49851967.87388844 0.0 -9.908646908455461 -28.05869048671259 0.0
14099389.9389939 -141403898.90574983 49497956.26684146 0.0 -9.838276970690952 -28.083422221692178 0.0
14112001.200120011 -141527527.93468672 49143633.87342079 0.0 -9.767845391012996 -28.107977581631218 0.0
14124612.461246125 -141650268.3462094 48789002.91890534 0.0 -9.697352610938044 -28.1323564133291 0.0
14137223.722372238 -141772119.37128985 48434065.63049909 0.0 -9.626799072361123 -28.15655856468769 0.0
14149834.98349835 -141893080.24647504 48078824.23731718 0.0 -9.556185217553102 -28.18058388471227 0.0
14162446.244624462 -142013150.21389204 47723280.970372096 0.0 -9.485511489157936 -28.204432223512423 0.0
14175057.505750574 -142132328.52125245 47367438.06255958 0.0 -9.41477833018994 -28.228103432302994 0.0
14187668.766876686 -142250614.42185724 47011297.74864484 0.0 -9.343986184031033 -28.251597363404947 0.0
14200280.028002799 -142368007.1746013 46654862.26524848 0.0 -9.273135494427992 -28.274913870246294 0.0
14212891.289128914 -142484506.04397795 46298133.85083258 0.0 -9.202226705489705 -28.29805280736296 0.0
14225502.550255027 -142600110.30008355 45941114.74568673 0.0 -9.131260261684414 -28.32101403039969 0.0
14238113.811381139 -142714819.21862206 45583807.19191402 0.0 -9.060236607836966 -28.343797396110922 0.0
14250725.072507251 -142828632.08090952 45226213.433417045 0.0 -8.989156189126053 -28.36640276236164 0.0
14263336.333633363 -142941548.1738783 44868335.71588388 0.0 -8.918019451081456 -28.388829988128265 0.0
14275947.594759477 -143053566.79008183 44510176.2867741 0.0 -8.846826839581283 -28.41107893349949 0.0
14288558.85588559 -143164687.2276987 44151737.3953047 0.0 -8.775578800849209 -28.433149459677125 0.0
14301170.117011702 -143274908.79053712 43793021.29243608 0.0 -8.704275781451706 -28.455041428976987 0.0
14313781.378137814 -143384230.78803924 43434030.230857976 0.0 -8.632918228295285 -28.476754704829677 0.0
14326392.639263926 -143492652.5352854 43074766.46497541 0.0 -8.56150658862372 -28.49828915178144 0.0
14339003.900390038 -143600173.35299838 42715232.25089459 0.0 -8.490041310015284 -28.519644635494988 0.0
14351615.161516152 -143706792.5675475 42355429.846408874 0.0 -8.418522840379966 -28.54082102275031 0.0
14364226.422642265 -143812509.51095292 41995361.510984614 0.0 -8.346951627956713 -28.561818181445496 0.0
14376837.683768377 -143917323.5208897 41635029.505747095 0.0 -8.275328121310638 -28.58263598059751 0.0
14389448.944894489 -144021233.94069198 41274436.09346639 0.0 -8.203652769330253 -28.603274290343013 0.0
14402060.206020601 -144124240.1193569 40913583.53854328 0.0 -8.131926021224677 -28.623732981939135 0.0
14414671.467146713 -144226341.4115487 40552474.10699503 0.0 -8.060148326520872 -28.644011927764282 0.0
14427282.728272827 -144327537.1776028 40191110.06644135 0.0 -7.988320135060844 -28.664111001318865 0.0
14439893.98939894 -144427826.7835295 39829493.68609018 0.0 -7.916441896998859 -28.684030077226133 0.0
14452505.250525054 -144527209.60101822 39467627.23672352 0.0 -7.844514062798663 -28.703769031232866 0.0
14465116.511651166 -144625685.00744116 39105512.99068327 0.0 -7.772537083230684 -28.72332774021019 0.0
14477727.772777278 -144723252.3858573 38743153.221857086 0.0 -7.700511409369252 -28.74270608215428 0.0
14490339.033903392 -144819911.12501606 38380550.20566409 0.0 -7.628437492589792 -28.76190393618712 0.0
14502950.295029504 -144915660.61936113 38017706.21904077 0.0 -7.556315784566043 -28.780921182557254 0.0
14515561.556155616 -145010500.26903436 37654623.54042669 0.0 -7.484146737267251 -28.79975770264047 0.0
14528172.817281729 -145104429.47987923 37291304.449750334 0.0 -7.4119308029553785 -28.81841337894057 0.0
14540784.07840784 -145197447.6634447 36927751.22841483 0.0 -7.3396684341822995 -28.83688809509004 0.0
14553395.339533953 -145289554.23698884 36563966.15928373 0.0 -7.267360083787002 -28.855181735850795 0.0
14566006.600660067 -145380748.62348226 36199951.526666746 0.0 -7.195006204892783 -28.87329418711485 0.0
14578617.86178618 -145471030.25161195 35835709.61630553 0.0 -7.122607250904441 -28.891225335905023 0.0
14591229.122912291 -145560398.55578452 35471242.71535935 0.0 -7.050163675505473 -28.908975070375632 0.0
14603840.384038404 -145648852.97613 35106553.11239088 0.0 -6.977675932655268 -28.92654327981315 0.0
14616451.645164516 -145736392.95850503 34741643.09735189 0.0 -6.905144476586294 -28.943929854636895 0.0
14629062.906290628 -145823017.95449644 34376514.96156892 0.0 -6.8325697618012855 -28.96113468639971 0.0
14641674.167416742 -145908727.42142463 34011170.99772906 0.0 -6.759952243070432 -28.97815766778858 0.0
14654285.428542854 -145993520.82234678 33645613.49986556 0.0 -6.6872923754285685 -28.99499869262532 0.0
14666896.689668966 -146077397.62606046 33279844.763343584 0.0 -6.614590614172351 -29.011657655867204 0.0
14679507.95079508 -146160357.3071066 32913867.08484582 0.0 -6.541847414857444 -29.028134453607603 0.0
14692119.211921193 -146242399.34577298 32547682.7623582 0.0 -6.469063233295701 -29.044428983076628 0.0
14704730.473047307 -146323523.2280973 32181294.095155552 0.0 -6.396238525552343 -29.06054114264174 0.0
14717341.734173419 -146403728.44587037 31814703.383787226 0.0 -6.323373747943137 -29.076470831808365 0.0
14729952.995299531 -146483014.49663928 31447912.93006277 0.0 -6.25046935703157 -29.092217951220523 0.0
14742564.256425643 -146561380.8837106 31080925.037037544 0.0 -6.177525809626031 -29.107782402661414 0.0
14755175.517551756 -146638827.11615327 30713742.008998364 0.0 -6.104543562776977 -29.123164089054026 0.0
14767786.778677868 -146715352.70880172 30346366.151449118 0.0 -6.031523073774108 -29.138362914461705 0.0
14780398.03980398 -146790957.182259 29978799.771096386 0.0 -5.958464800143538 -29.15337878408876 0.0
14793009.300930094 -146865640.0628994 29611045.17583503 0.0 -5.885369199644964 -29.168211604281037 0.0
14805620.562056206 -146939400.88287187 29243104.674733832 0.0 -5.812236730268836 -29.182861282526467 0.0
14818231.823182318 -147012239.18010232 28874980.578021042 0.0 -5.739067850233521 -29.197327727455647 0.0
14830843.08430843 -147084154.49829707 28506675.197069995 0.0 -5.665863017982469 -29.21161084884238 0.0
14843454.345434543 -147155146.38694522 28138190.844384678 0.0 -5.592622692181376 -29.225710557604252 0.0
14856065.606560655 -147225214.4013217 27769529.8335853 0.0 -5.519347331715351 -29.23962676580313 0.0
14868676.867686769 -147294358.10248995 27400694.479393873 0.0 -5.446037395686074 -29.253359386645734 0.0
14881288.128812881 -147362577.0573045 27031687.09761976 0.0 -5.372693343408956 -29.266908334484135 0.0
14893899.389938993 -147429870.8384138 26662510.00514522 0.0 -5.299315634410298 -29.28027352481629 0.0
14906510.651065106 -147496239.02426293 26293165.51991095 0.0 -5.2259047284244495 -29.293454874286564 0.0
14919121.91219122 -147561681.19909593 25923655.960901663 0.0 -5.152461085390969 -29.30645230068621 0.0
14931733.173317334 -147626196.9529587 25553983.648131568 0.0 -5.07898516545177 -29.319265722953897 0.0
14944344.434443446 -147689785.88170123 25184150.902629945 0.0 -5.005477428948281 -29.331895061176173 0.0
14956955.695569558 -147752447.58698028 24814160.04642662 0.0 -4.931938336418602 -29.34434023658798 0.0
14969566.95669567 -147814181.67626187 24444013.402537517 0.0 -4.858368348594648 -29.356601171573104 0.0
14982178.217821782 -147874987.76282355 24073713.294950146 0.0 -4.7847679263993035 -29.368677789664662 0.0
14994789.478947895 -147934865.46575692 23703262.04860911 0.0 -4.711137530943575 -29.38057001554558 0.0
15007400.740074009 -147993814.40997 23332661.989401612 0.0 -4.637477623523736 -29.392277775049 0.0
15020012.00120012 -148051834.22618932 22961915.44414292 0.0 -4.563788665618473 -29.4038009951588 0.0
15032623.262326233 -148108924.55096257 22591024.740561888 0.0 -4.490071118886035 -29.415139604009973 0.0
15045234.523452345 -148165085.0266605 22219992.207286395 0.0 -4.416325445161379 -29.426293530889104 0.0
15057845.784578457 -148220315.30147937 21848820.173828874 0.0 -4.342552106453313 -29.437262706234787 0.0
15070457.04570457 -148274615.029443 21477510.97057171 0.0 -4.268751564941635 -29.44804706163804 0.0
15083068.306830684 -148327983.87040496 21106066.92875278 0.0 -4.194924282974284 -29.458646529842735 0.0
15095679.567956796 -148380421.49005067 20734490.380450852 0.0 -4.121070723064474 -29.469061044745985 0.0
15108290.829082908 -148431927.5598994 20362783.658571057 0.0 -4.0471913478878365 -29.47929054139857 0.0
15120902.09020902 -148482501.75730637 19990949.096830357 0.0 -3.9732866202795614 -29.48933495600531 0.0
15133513.351335132 -148532143.76546472 19618989.02974296 0.0 -3.899357003231533 -29.49919422592547 0.0
15146124.612461248 -148580853.27340755 19246905.792605776 0.0 -3.825402959889469 -29.50886828967313 0.0
15158735.87358736 -148628629.97600967 18874701.721483853 0.0 -3.751424953550056 -29.51835708691755 0.0
15171347.134713473 -148675473.57398963 18502379.153195783 0.0 -3.6774234476580845 -29.527660558483554 0.0
15183958.395839585 -148721383.7739115 18129940.42529916 0.0 -3.603398905803588 -29.53677864635188 0.0
15196569.656965697 -148766360.28818676 17757387.876075972 0.0 -3.529351791718971 -29.54571129365953 0.0
15209180.91809181 -148810402.8350759 17384723.844518036 0.0 -3.4552825692761466 -29.55445844470012 0.0
15221792.179217922 -148853511.1386905 17011950.670312397 0.0 -3.3811917024836653 -29.56302004492422 0.0
15234403.440344036 -148895684.92899445 16639070.693826744 0.0 -3.3070796554838497 -29.571396040939675 0.0
15247014.701470148 -148936923.94180605 16266086.2560948 0.0 -3.2329468925499243 -29.579586380511934 0.0
15259625.96259626 -148977227.91879952 15892999.698801745 0.0 -3.1587938780831437 -29.587591012564367 0.0
15272237.223722372 -149016596.60750648 15519813.364269584 0.0 -3.084621076609925 -29.595409887178587 0.0
15284848.484848484 -149055029.76131752 15146529.595442558 0.0 -3.010428952778972 -29.603042955594734 0.0
15297459.745974597 -149092527.139484 14773150.73587252 0.0 -2.936217971358408 -29.61049017021178 0.0
15310071.00710071 -149129088.50711906 14399679.12970433 0.0 -2.8619885972328984 -29.617751484587806 0.0
15322682.268226823 -149164713.63519958 14026117.12166122 0.0 -2.78774129540078 -29.624826853440315 0.0
15335293.529352935 -149199402.30056727 13652467.057030186 0.0 -2.7134765309711857 -29.63171623264647 0.0
15347904.790479047 -149233154.2859301 13278731.281647349 0.0 -2.6391947691611692 -29.638419579243383 0.0
15360516.05160516 -149265969.37986365 12904912.141883338 0.0 -2.564896475292831 -29.644936851428366 0.0
15373127.312731272 -149297847.37681258 12531011.984628642 0.0 -2.4905821147904392 -29.6512680085592 0.0
15385738.573857388 -149328788.07709166 12157033.157278987 0.0 -2.4162521531775565 -29.657413011154368 0.0
15398349.8349835 -149358791.28688717 11782978.007720685 0.0 -2.3419070560741595 -29.663371820893286 0.0
15410961.096109612 -149387856.818258 11408848.884316 0.0 -2.267547289193764 -29.669144400616553 0.0
15423572.357235724 -149415984.48913682 11034648.135888502 0.0 -2.1931733183405435 -29.67473071432617 0.0
15436183.618361836 -149443174.1233313 10660378.111708414 0.0 -2.1187856094064528 -29.680130727185773 0.0
15448794.87948795 -149469425.5505251 10286041.16147796 0.0 -2.044384628368346 -29.685344405520805 0.0
15461406.140614063 -149494738.60627893 9911639.635316726 0.0 -1.9699708412850987 -29.690371716818763 0.0
15474017.401740175 -149519113.13203168 9537175.883746983 0.0 -1.8955447142947268 -29.695212629729372 0.0
15486628.662866287 -149542548.9751012 9162652.257679043 0.0 -1.8211067136115056 -29.699867114064784 0.0
15499239.9239924 -149565045.98868546 8788071.108396592 0.0 -1.7466573055230872 -29.704335140799746 0.0
15511851.185118511 -149586604.03186327 8413434.78754203 0.0 -1.672196956387621 -29.70861668207181 0.0
15524462.446244625 -149607222.9695953 8038745.647101807 0.0 -1.5977261326308696 -29.712711711181456 0.0
15537073.707370738 -149626902.67272478 7664006.039391753 0.0 -1.5232453007433275 -29.7166202025923 0.0
15549684.96849685 -149645643.01797846 7289218.317042408 0.0 -1.4487549272773368 -29.720342131931208 0.0
15562296.229622962 -149663443.88796714 6914384.832984351 0.0 -1.3742554788442045 -29.723877475988477 0.0
15574907.490749074 -149680305.1711867 6539507.940433528 0.0 -1.2997474221113203 -29.72722621271795 0.0
15587518.751875186 -149696226.7620184 6164589.992876578 0.0 -1.225231223799269 -29.73038832123718 0.0
15600130.013001299 -149711208.56073004 5789633.344056158 0.0 -1.1507073506789505 -29.733363781827517 0.0
15612741.274127413 -149725250.47347608 5414640.347956258 0.0 -1.0761762695686914 -29.73615257593426 0.0
15625352.535253527 -149738352.4122985 5039613.358787529 0.0 -1.001638447331362 -29.738754686166754 0.0
15637963.796379639 -149750514.29512727 4664554.730972599 0.0 -0.9270943508714918 -29.741170096298507 0.0
15650575.057505751 -149761736.04578087 4289466.819131392 0.0 -0.8525444471323823 -29.74339879126728 0.0
15663186.318631863 -149772017.59396672 3914351.9780664435 0.0 -0.7779892030932224 -29.74544075717516 0.0
15675797.579757977 -149781358.87528175 3539212.5627482147 0.0 -0.7034290857662024 -29.747295981288705 0.0
15688408.84088409 -149789759.83121255 3164050.928300412 0.0 -0.6288645621936282 -29.748964452038937 0.0
15701020.102010202 -149797220.409136 2788869.4299852955 0.0 -0.5542960994450347 -29.750446159021486 0.0
15713631.363136314 -149803740.56231934 2413670.423188996 0.0 -0.47972416461429934 -29.7517410929966 0.0
15726242.624262426 -149809320.24992073 2038456.2634068227 0.0 -0.4051492248167565 -29.75284924588924 0.0
